tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
31,79.45,2587.7,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
10,98.55,1008.55,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0
21,82.35,1852.85,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
9,74.85,708.2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16,89.05,1448.6,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0
59,113.75,6561.25,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
54,74.55,4191.45,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
6,83.55,477.55,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
15,103.45,1539.8,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0
8,74.5,609.9,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
37,90.6,3358.65,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
49,106.65,5168.1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
67,105.65,6717.9,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0
7,96.2,639.7,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
29,101.45,2948.6,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
5,89.8,502.6,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
6,69.1,435.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
48,70.55,3420.5,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
16,90.7,1374.9,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
13,30.85,394.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31,59.7,1825.5,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9,88.05,801.3,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
4,56.4,234.85,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6,80.5,502.85,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
72,64.95,4546.0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0
47,107.35,5118.95,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0
71,81.85,5924.4,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
12,86.55,1066.9,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
55,45.05,2462.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,88.9,454.15,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
8,71.15,563.65,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
30,95.0,2852.4,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
1,80.85,80.85,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
71,90.35,6325.25,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0
70,80.7,5617.95,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0
72,116.95,8594.4,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
59,83.25,4949.1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
13,94.1,1215.6,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
15,84.35,1302.65,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
6,79.05,434.5,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
68,85.0,5607.75,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
8,54.4,475.1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
56,75.75,4284.65,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
69,104.7,7220.35,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
68,82.85,5776.45,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
22,90.5,1910.6,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
15,75.35,1114.55,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,34.65,768.45,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
57,53.35,3090.05,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
58,94.3,5610.15,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0
14,44.6,641.25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,94.0,1078.9,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
1,45.7,45.7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,94.45,5073.1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
34,116.15,3946.9,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
31,54.35,1647.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30,74.85,2181.75,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
24,89.25,2210.2,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
3,85.8,272.2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
19,44.85,893.55,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
34,79.95,2727.3,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0
16,73.25,1195.75,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37,72.25,2575.45,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,55.8,300.4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
52,80.2,4297.6,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
55,90.45,5044.8,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
59,110.15,6448.05,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
1,46.3,46.3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,95.6,95.6,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0
71,83.3,5894.5,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0
18,80.65,1451.9,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
57,55.0,3094.05,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0
15,76.0,1130.85,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,84.8,84.8,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
72,80.45,5737.6,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
4,29.05,129.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
56,101.05,5594.0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
1,50.7,50.7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
52,68.75,3482.85,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
1,79.7,79.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
55,55.25,3119.9,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
45,50.25,2221.55,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
18,49.4,874.8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8,43.45,345.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25,61.05,1540.2,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
16,54.55,825.1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
13,29.15,357.15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68,84.7,5711.05,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
67,60.95,4119.4,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
70,113.65,7939.25,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
29,25.1,712.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
61,89.2,5500.6,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
42,48.15,2032.3,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0
31,84.75,2613.4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
7,25.05,189.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,116.0,8182.85,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
33,94.5,3105.55,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
1,45.55,45.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16,93.2,1573.7,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
72,38.5,2763.0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0
50,35.0,1782.4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
36,91.95,3301.05,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
24,55.65,1400.55,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6,78.95,494.95,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
3,50.15,168.15,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29,95.9,2745.2,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
46,55.0,2473.95,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,94.95,178.1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
9,94.75,889.9,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
45,95.0,4368.85,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
56,94.8,5264.3,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0
31,99.95,3186.65,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
20,98.55,2031.95,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
72,90.95,6652.45,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
64,84.3,5289.05,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0
63,79.7,4786.15,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0
11,48.55,501.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
56,61.3,3346.8,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0
14,90.45,1266.1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
30,64.5,1929.95,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
72,94.25,6849.75,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
1,85.0,85.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8,76.15,645.8,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0
34,67.65,2339.3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
20,90.8,1951.0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
37,95.15,3532.85,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
60,105.9,6401.25,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
30,64.5,1888.45,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
25,90.4,2178.6,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
1,93.3,93.3,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
2,70.7,151.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
67,111.3,7567.2,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0
4,93.5,362.2,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0
53,101.9,5549.4,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
34,89.85,3091.75,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
72,110.75,7751.7,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0
40,105.95,4335.2,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
19,95.9,1777.9,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0
50,84.15,4164.4,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0
3,55.8,154.55,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
72,110.9,7922.75,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0
71,58.25,4145.9,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
65,104.25,6812.95,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
65,106.25,6979.8,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
10,65.5,616.9,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
20,54.0,1055.9,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
24,99.65,2404.85,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
70,90.05,6333.4,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
1,79.15,79.15,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
23,73.75,1756.6,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1
3,80.3,250.05,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
29,35.65,1025.15,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
16,91.55,1540.05,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0
62,60.15,3753.2,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0
1,79.55,79.55,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
37,58.75,2203.1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
52,39.9,2020.9,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
71,80.7,5705.05,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0
55,77.75,4266.4,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
1,45.7,45.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,45.3,45.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,53.75,2790.65,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
16,85.05,1391.15,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2,69.65,145.15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9,99.45,919.4,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
71,115.05,8016.6,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
54,46.2,2431.95,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,69.9,69.9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
47,80.35,3825.85,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
38,84.25,3264.5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
17,62.1,1096.65,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
20,96.55,1901.65,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0
8,45.45,411.75,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21,64.85,1336.8,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
26,84.3,2281.6,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
24,49.7,1218.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
58,71.1,4299.2,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
4,55.5,227.35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9,85.35,754.65,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
12,49.85,617.15,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
29,75.3,2263.4,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2,47.8,92.45,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,70.7,140.7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,64.25,1024.0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
52,59.85,3103.25,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
49,99.4,5025.0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
12,59.8,727.8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
66,90.95,5930.05,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
30,90.4,2820.65,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
71,86.1,6045.9,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0
72,109.2,7878.3,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0
9,68.95,593.85,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
63,50.65,3221.25,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
45,99.7,4634.35,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
70,79.4,5528.9,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
15,85.9,1269.55,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
7,51.0,354.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2,85.65,181.5,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
49,90.85,4515.85,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0
70,105.55,7195.35,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
23,54.25,1221.55,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35,95.45,3474.05,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
1,75.75,75.75,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
3,54.7,169.45,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4,29.9,118.25,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
65,103.9,6767.1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
10,67.8,653.15,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
10,55.2,528.35,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
11,76.5,837.95,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
70,84.6,5706.2,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1,70.2,70.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
45,86.1,3861.45,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24,66.3,1559.45,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
0,61.9,0.0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
12,49.4,611.65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,70.1,70.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6,55.15,322.9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
14,89.8,1129.1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
52,84.1,4348.65,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
66,63.3,4189.7,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
46,110.2,4972.1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0
1,50.1,50.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
70,115.55,8127.6,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
17,89.15,1496.9,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
3,75.8,246.3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
14,50.45,765.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,70.65,70.65,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25,74.3,1952.25,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33,103.75,3361.05,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0
1,23.45,23.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15,29.7,438.25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,75.75,5388.15,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
2,80.75,159.45,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8,73.5,632.2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
9,86.25,770.5,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
17,45.05,770.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
56,68.45,4014.0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
13,78.3,1033.95,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
72,109.95,7852.4,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
66,85.25,5538.35,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
13,40.55,590.35,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
34,84.05,2909.95,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
22,59.75,1374.35,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
20,39.4,825.4,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0
39,101.25,3949.15,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0
67,105.05,7171.7,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0
66,105.2,6936.85,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
9,24.1,259.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,100.25,1064.65,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
4,79.15,317.25,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,50.15,50.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,69.35,341.6,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
72,109.9,7624.2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
65,82.5,5215.1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0
1,45.1,45.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,29.5,1423.05,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,24.9,24.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11,45.9,521.9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,65.65,3047.15,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
2,80.55,184.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
58,98.7,5812.6,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
57,93.75,5625.55,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0
52,48.8,2555.05,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
12,79.95,1043.4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
15,91.0,1430.05,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
58,98.9,5780.7,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
33,110.45,3655.45,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0
68,105.75,7322.5,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
45,50.9,2298.55,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66,79.85,5234.95,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
24,99.3,2431.35,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0
